DocumentName,NormalizedCollocation,OriginalCollocation,Frequency
Voen_Obozren_060524_010256.t,слой воздух,слой воздуха,00000001
Voen_Obozren_060524_010256.t,температура окружающий воздух,температура окружающего воздуха,00000001
Voen_Obozren_060524_010256.t,химический разведывательный машина,химическая разведывательная машина,00000001
Voen_Obozren_060524_010256.t,центральный военный округ,центральный военный округ,00000001
Voen_Obozren_060524_010257.t,летательный аппарат,летательный аппарат,00000004
Voen_Obozren_060524_010257.t,беспилотный летательный аппарат,беспилотный летательный аппарат,00000003
Voen_Obozren_060524_010257.t,генерал армия,генерал армии,00000003
Voen_Obozren_060524_010257.t,генерал армия сергей шойгу,генерал армии Сергей Шойгу,00000003
Voen_Obozren_060524_010257.t,министр оборона,министр обороны,00000003
Voen_Obozren_060524_010257.t,сергей шойгу,Сергей Шойгу,00000003
Voen_Obozren_060524_010257.t,беспилотный авиация,беспилотная авиация,00000002
